GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021
1001,Autauga County,233.21435060856632,126.76912773006126,17.499855866270508,3549.5,Alabama,2022,59759.0,535.0,66444.0,123.1
1003,Baldwin County,187.32536517379344,90.17702525366856,36.60766285069536,23506.25,Alabama,2022,246435.0,7297.0,65658.0,121.6
1005,Barbour County,163.54105322609936,25.741163578953312,73.47878753606383,669.5,Alabama,2022,24706.0,247.0,38649.0,71.60000000000001
1007,Bibb County,110.72604261869652,76.60511502046488,78.35471547642375,718.75,Alabama,2022,22005.0,-299.0,48454.0,89.7
1009,Blount County,131.36770059724023,27.005350519517265,34.22147629025404,4727.25,Alabama,2022,59512.0,606.0,56894.0,105.4
1011,Bullock County,41.5252174060215,14.798448783897667,45.433131531912885,254.5,Alabama,2022,10202.0,-38.0,32027.0,59.3
1013,Butler County,104.17941673271602,39.88667503797345,39.04868856623946,545.25,Alabama,2022,18650.0,-105.0,39442.0,73.10000000000001
1015,Calhoun County,189.5072169047397,82.279553433393,24.3506079991008,4651.25,Alabama,2022,115788.0,672.0,48166.0,89.2
1017,Chambers County,141.60973160430927,19.438682651256663,40.66118911961041,1117.0,Alabama,2022,34088.0,-155.0,45447.0,84.2
1019,Cherokee County,48.607693379279056,7.890037201443019,57.16059487108663,1698.75,Alabama,2022,25302.0,492.0,46365.0,85.9
1021,Chilton County,158.3173428490505,138.654625766207,42.0581605752377,2401.0,Alabama,2022,45884.0,695.0,55142.0,102.1
1023,Choctaw County,22.159941421086813,6.466007662227304,78.45166262589937,386.25,Alabama,2022,12439.0,-41.0,40601.0,75.2
1025,Clarke County,106.51623099184192,24.43231858402786,84.65449808989887,1102.5,Alabama,2022,22515.0,-56.0,45447.0,84.2
1027,Clay County,72.33331762210807,5.999869866751184,77.94469786979313,574.75,Alabama,2022,14198.0,101.0,47036.0,87.10000000000001
1029,Cleburne County,40.65906167691972,9.11613100109353,88.02253996810148,719.0,Alabama,2022,15346.0,268.0,49769.0,92.2
1031,Coffee County,205.56577977802937,38.74744330807072,28.88073812314873,2949.5,Alabama,2022,54805.0,656.0,55052.0,102.0
1033,Colbert County,195.25597181066,55.20934621360027,38.62490079860196,2402.5,Alabama,2022,58033.0,618.0,53341.0,98.80000000000001
1035,Conecuh County,120.64235485636952,12.940004610910252,95.4190877897373,383.0,Alabama,2022,11206.0,-4.0,35621.0,66.0
1037,Coosa County,175.45040453172896,104.13797430984565,78.53603675402384,611.25,Alabama,2022,10166.0,-111.0,45954.0,85.10000000000001
1039,Covington County,250.58106847621204,142.12554083495647,32.57323143045341,2420.5,Alabama,2022,37602.0,338.0,44188.0,81.80000000000001
1041,Crenshaw County,154.1292446273393,75.7719498234358,28.54467724021016,394.75,Alabama,2022,13025.0,70.0,38037.0,70.5
1043,Cullman County,241.4430194125975,92.77630999733914,33.22524949664559,5751.0,Alabama,2022,90665.0,1287.0,55036.0,101.9
1045,Dale County,164.3060442831284,29.1266845755885,48.05106099608448,2265.75,Alabama,2022,49544.0,160.0,50086.0,92.80000000000001
1047,Dallas County,158.48567109630176,53.99927199725981,43.97653757208815,1039.0,Alabama,2022,36767.0,-611.0,33159.0,61.40000000000001
1049,DeKalb County,162.76711812784583,103.56794072655788,37.42742679004737,3093.75,Alabama,2022,71998.0,462.0,45062.0,83.5
1051,Elmore County,202.44719043660248,90.06287137459242,24.96835249331665,5124.0,Alabama,2022,89563.0,954.0,63147.0,117.0
1053,Escambia County,125.23785452366688,17.22576768881744,62.05980413421781,1760.0,Alabama,2022,36666.0,210.0,40506.0,75.0
1055,Etowah County,212.784476358028,60.84875084923128,31.12578940112841,4017.0,Alabama,2022,103088.0,581.0,46308.0,85.80000000000001
1057,Fayette County,172.964354165146,90.25863299709548,34.19850060533096,724.25,Alabama,2022,16118.0,84.0,46122.0,85.4
1059,Franklin County,166.31151455943697,63.159244965147465,33.91857029433383,1401.25,Alabama,2022,31932.0,25.0,45440.0,84.2
1061,Geneva County,157.70429180385335,41.91293596146457,51.3818383875158,994.0,Alabama,2022,26783.0,336.0,43206.0,80.0
1063,Greene County,26.836577617794102,4.938122117401178,179.76880785446707,93.25,Alabama,2022,7422.0,-113.0,30225.0,56.0
1065,Hale County,112.63582149761376,12.900745567801444,112.11086503268976,429.75,Alabama,2022,14595.0,-70.0,41995.0,77.80000000000001
1067,Henry County,86.97672798783472,9.084192058571626,69.06512647374109,793.25,Alabama,2022,17655.0,334.0,56389.0,104.4
1069,Houston County,185.99437018199785,27.74090867147672,33.28334859195991,5730.0,Alabama,2022,108079.0,832.0,48701.0,90.2
1071,Jackson County,154.81899853544311,106.03484970491049,21.98588844144776,3599.0,Alabama,2022,52891.0,600.0,46998.0,87.0
1073,Jefferson County,223.95029375359368,76.80395141299506,21.69790720654241,36465.25,Alabama,2022,665409.0,-3791.0,55210.0,102.3
1075,Lamar County,200.6312087173502,164.6492099337544,19.77361957102661,1046.75,Alabama,2022,13705.0,51.0,44265.0,82.0
1077,Lauderdale County,175.12372411672453,65.50308253681814,36.709916420777866,4497.25,Alabama,2022,95878.0,1401.0,52222.0,96.7
1079,Lawrence County,306.64737632883265,202.24625294832865,18.519107918351263,1318.5,Alabama,2022,33214.0,274.0,55555.0,102.9
1081,Lee County,204.88007043886984,85.16960120181446,23.99859854444475,10020.5,Alabama,2022,180773.0,2608.0,54188.0,100.4
1083,Limestone County,237.3228558473685,111.43519758431314,26.468216394290724,7244.75,Alabama,2022,110900.0,3325.0,69207.0,128.2
