GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests
13001,Appling County,191.59623787290232,134.37815596128772,38.956181879277224,1336.75
13003,Atkinson County,119.77474633764513,18.275058535844074,40.63062977674255,146.0
13005,Bacon County,101.87853362791061,53.196877229409615,23.598355798833357,320.0
13007,Baker County,20.573768795727247,5.943418894498097,133.1534716125256,74.25
13009,Baldwin County,171.7073530126941,80.73909655935279,20.331743744551506,2835.0
13011,Banks County,109.43039783104601,29.61058307470824,31.98211381631541,1475.25
13013,Barrow County,244.35589105071708,66.33224490922112,15.493077798413907,5315.75
13015,Bartow County,238.33617167852427,69.89250906099772,26.204650967755946,4769.25
13017,Ben Hill County,133.79932683597826,31.11811595685794,25.826129923628265,854.25
13019,Berrien County,124.2213825562827,39.493415450033886,42.85665916365505,1162.5
13021,Bibb County,220.17760702045615,46.9074652850982,16.162634244187142,5682.25
13023,Bleckley County,117.79392427501291,52.384317984622484,36.57353240899166,496.75
13025,Brantley County,87.46776104898409,60.40047137908329,18.682993839965885,333.25
13027,Brooks County,152.22521789514104,62.92457395901866,43.7273372074954,737.0
13029,Bryan County,223.674056099278,47.079431067810035,22.982894022680973,2483.75
13031,Bulloch County,176.08250981183147,77.20923890855053,19.791630224503315,3373.0
13033,Burke County,155.93021821523723,23.677584455713177,88.72849692427299,708.5
13035,Butts County,222.04913793097109,132.02541165437265,46.304579540913245,2188.0
13037,Calhoun County,38.17270133540588,14.534604769116305,148.61527189584325,148.25
13039,Camden County,185.81682081219506,91.1757952859414,28.886392941556508,2614.5
13043,Candler County,112.21126610346971,48.8731616291807,12.892330002246558,352.75
13045,Carroll County,213.16688801427551,38.30532553194184,25.457817590290063,5519.0
13047,Catoosa County,225.62429067358002,120.54396590761601,18.781913371443405,3154.75
13049,Charlton County,65.53220448451314,21.765699287639954,43.06698947988219,656.25
13051,Chatham County,214.33988142018714,55.077460611817415,30.231470383820387,13080.75
13053,Chattahoochee County,134.66596133229348,13.868969269463134,47.02327092300621,382.25
13055,Chattooga County,144.13730296928645,19.46494339863321,32.68000354311515,1093.25
13057,Cherokee County,249.81404978504665,98.2239234456467,14.18486676295949,23796.25
13059,Clarke County,225.0128691352001,61.159731631337856,16.731199260310266,4961.25
13061,Clay County,52.776214444659615,17.28473427484526,89.74331469068606,139.75
13063,Clayton County,218.53110799534699,89.51027892868883,22.476984704660154,8415.75
13065,Clinch County,66.79890088369118,39.50694066429588,27.79254057017396,407.25
13067,Cobb County,252.31701555266005,94.82617638332093,12.246542325277865,55087.75
13069,Coffee County,132.5679418254487,68.90529931558851,27.052863708872664,2111.25
13071,Colquitt County,154.3367376307251,96.53442050556149,23.522894316448188,2306.0
13073,Columbia County,240.52700272126816,88.44139206370141,18.72655208389027,10856.25
13075,Cook County,112.43440502379526,32.32933515915192,48.777613820215336,933.0
13077,Coweta County,225.26409945780458,70.48526502513126,20.47606553229809,12877.0
13079,Crawford County,107.08455152668367,51.958192165602,57.97016639286778,255.25
