GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests
20001,Allen County,100.90946738122844,19.61523303801272,39.58375924405272,297.25
20003,Anderson County,45.453477329355316,17.11117427957554,44.8668253759009,174.75
20005,Atchison County,89.65921389353949,14.803325174239259,42.9044453453711,552.0
20007,Barber County,86.07655013513033,76.04842163647864,23.879488418886048,126.0
20009,Barton County,117.26200646816045,32.37539028009717,24.923010380759,756.25
20011,Bourbon County,161.87406064863976,140.96397342125502,34.4155774405137,524.25
20013,Brown County,77.65241048939863,25.596180286618523,35.216788732606204,287.5
20015,Butler County,161.39751951064545,34.41908937099831,20.536761125789987,2489.0
20017,Chase County,121.84306396674533,49.60953459522277,13.793236322677537,271.25
20019,Chautauqua County,14.216776486460159,1.9649056769920126,96.82521592311188,45.75
20021,Cherokee County,117.04078165852466,61.73851372949023,34.23276591863784,938.75
20023,Cheyenne County,56.5591775289753,18.83696894130331,18.962298761347814,249.25
20025,Clark County,122.12810125681528,55.60966534288883,16.631657814737228,140.5
20027,Clay County,105.94836282899792,75.71578133943318,57.71460703714274,411.25
20029,Cloud County,55.42791233891435,19.456929811342157,20.14618012441641,456.25
20031,Coffey County,114.53146873574485,26.48301578855625,41.775112201155466,327.25
20033,Comanche County,65.97570364485259,17.53093831539305,22.826142814985527,59.0
20035,Cowley County,121.45345869823936,17.747675082408055,34.38587335193357,1209.25
20037,Crawford County,196.162650242737,135.67479304121733,10.803464072775057,1393.0
20039,Decatur County,94.82456356104716,15.207677550267743,46.01027828206884,144.5
20041,Dickinson County,100.01426447285871,19.70067139887677,24.141315336042545,1057.5
20043,Doniphan County,46.09430023986506,7.959396260627092,41.69054739858572,141.75
20045,Douglas County,134.4261397413963,52.11435317097209,30.732836591159106,6610.25
20047,Edwards County,78.49530770009977,23.362634200211758,20.541151019078452,88.25
20049,Elk County,41.84011296948358,9.977082278774185,77.05594174289433,66.75
20051,Ellis County,96.09935636106054,34.27393885012672,10.223614871524745,1959.25
20053,Ellsworth County,82.9278989767517,35.29848706982164,19.230730828623194,138.0
20055,Finney County,158.55434324203466,22.515773141052264,26.129164849773492,1042.0
20057,Ford County,118.93053699896699,17.555463320486624,33.25992720336669,848.25
20059,Franklin County,87.21957200093588,10.555747923870019,51.77183512371873,1270.75
20061,Geary County,183.65440398191248,34.28447025988042,28.162598195256145,1768.25
